"lith_name","lith_texture","lith_comp","color","verbatim_lith"
"shale",NULL,NULL,NULL,"shale;LAMINATED RED\\GREEN PLATY SANDY SHALE"
"shale",NULL,NULL,NULL,"shale;LAMINATED SHALE"
"shale",NULL,NULL,NULL,"shale;LAMINATED SHALE & CLAY"
"shale",NULL,NULL,NULL,"shale;LAMINATED SHALE & LIMESTONE"
"shale",NULL,NULL,NULL,"shale;LAMINATED SILICEOUS SHALE;  siliceous; laminated;"
"shale",NULL,NULL,NULL,"shale;LEBO SHALE"
"shale",NULL,NULL,NULL,"shale;LI(?) SHALE;  massive;"
"shale",NULL,NULL,NULL,"shale;LIGHT GREEN SHALE.  193-WINDY"
"shale",NULL,NULL,NULL,"shale;LIGNITIC SHALE.  2 1/2X BG;  carbonaceous (organic); calcareous;"
"shale",NULL,NULL,NULL,"shale;LIMEY SHALE"
"shale",NULL,NULL,NULL,"shale;LIMEY SHALE & CLAY"
"shale",NULL,NULL,NULL,"shale;LIMEY SHALE;"
"shale",NULL,NULL,NULL,"shale;LIMEY SHALE;  clayey; micaceous;"
"shale",NULL,NULL,NULL,"shale;LIMONITE STAINED CARBONACEOUS SHALE.  1200 CPS;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;LIMY SHALE;  calcareous;"
"shale",NULL,NULL,NULL,"shale;LOC 2 K SHALE G ROUND BUTTE;  massive;"
"shale",NULL,NULL,NULL,"shale;LOC 2 K SHALE R ROUND BUTTE;  massive;"
"shale",NULL,NULL,NULL,"shale;LOWER 12 IN BK SHALE;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;LOWER CARB. SHALE AND BONE ZONE;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;LT GRAY CARBONACEOUS SHALE 84.7-85.0 FT BLS"
"shale",NULL,NULL,NULL,"shale;LT. YELLOW, FINE SANDY SHALE"
"shale",NULL,NULL,NULL,"shale;Little Diamond: black shale & phosphorite"
"shale",NULL,NULL,NULL,"shale;MARCASITE-MELANTERITE-BEARING BLACK SHALE;  laminated; petroliferous;"
"shale",NULL,NULL,NULL,"shale;MARINE BLACK SHALE.  UNKNOWN #254;  carbonaceous (organic); laminated;"
"shale",NULL,NULL,NULL,"shale;MARINE SHALE AND SILTSTONE-CRUSHED"
"shale",NULL,NULL,NULL,"shale;MCDONALD CREEK-FARM ROAD 261; CALCAREOUS SHALE;  calcareous;"
"shale",NULL,NULL,NULL,"shale;MEADE PEAK, BLK, SHALE"
"shale",NULL,NULL,NULL,"shale;MED DK GRAY NONCALCAREOUS FISSILE SHALE"
"shale",NULL,NULL,NULL,"shale;MED DK GRAY NONCALCAREOUS FISSILE SHALE.  SHARON SPRGS MEMBER"
"shale",NULL,NULL,NULL,"shale;MED GRAY NONCALCAREOUS FISSILE SHALE.  SHARON SPRGS MEMBER"
"shale",NULL,NULL,NULL,"shale;MIDDLE 10 IN BK SHALE;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;MINERALIZED SHALE"
"shale",NULL,NULL,NULL,"shale;MINERALIZED SHALE;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;MINERALIZED SILICIFIED CARB. SHALE"
"shale",NULL,NULL,NULL,"shale;MONTEREY SHALE - CORE SAMPLE;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;MORELAND-HOOPER SEC23; DARK-RED SHALE.;  clayey;"
"shale",NULL,NULL,NULL,"shale;MOTTLED SHALE;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;MOTTLED SHALE;  clayey; ferruginous;"
"shale",NULL,NULL,NULL,"shale;MYLONITIZED CALCAREONS SHALE;  laminated; calcareous;"
"shale",NULL,NULL,NULL,"shale;Medium gray argillite in outcrop--unaltered;  laminated; calcareous"
"shale",NULL,NULL,NULL,"shale;NON-MARINE SHALE;  sulfatic; laminated;"
"shale",NULL,NULL,NULL,"shale;NULL"
"shale",NULL,NULL,NULL,"shale;OHIO SHALE;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;OLIVE GRAY SEMI-SIL. LAMINATED SHALE.  TYPE AREA;  laminated;"
"shale",NULL,NULL,NULL,"shale;ORGANIC CALCAREOUS DIATOMACEOUS SHALE;  siliceous; calcareous;"
"shale",NULL,NULL,NULL,"shale;ORGANIC PHOSPHATIC CALCAREOUS SHALE.  CONTAINS PYRITE AND GYPSUM;  siliceous; carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;ORGANIC PHOSPHATIC CALCAREOUS SHALE;  calcareous; phosphatic;"
"shale",NULL,NULL,NULL,"shale;ORGANIC PHOSPHATIC QUARTZOSE CALCAREOUS SHALE;  calcareous; siliceous;"
"shale",NULL,NULL,NULL,"shale;ORGANIC SILICEOUS CALCAREOUS SHALE;  calcareous; siliceous;"
"shale",NULL,NULL,NULL,"shale;PARTING, BLUE BAND, 62-64"" SHALE, OF HERRIN #6 COAL"
"shale",NULL,NULL,NULL,"shale;PARTING, BLUE BAND, 65.6-67"" OF HERRIN #6 COAL (SHALE)"
"shale",NULL,NULL,NULL,"shale;PARTING, BLUE BAND, SHALE, 63-75"" OF HERRIN #6 COAL"
"shale",NULL,NULL,NULL,"shale;PETROLIFEROUS BLACK SHALE"
"shale",NULL,NULL,NULL,"shale;PHOS. SHALE"
"shale",NULL,NULL,NULL,"shale;PHOS. SILICEOUS SHALE;  siliceous; phosphatic;"
"shale",NULL,NULL,NULL,"shale;PHOSPHATIC CALCAREOUS SHALE;  calcareous; phosphatic;"
"shale",NULL,NULL,NULL,"shale;PHOSPHATIC LIMY SHALE, 120' ABOVE BASE OF FORMATION"
"shale",NULL,NULL,NULL,"shale;PHOSPHATIC LIMY SHALE, 130' ABOVE BASE OF FORMATION"
"shale",NULL,NULL,NULL,"shale;PHOSPHATIC LIMY SHALE, 190' ABOVE BASE OF FORMATION"
"shale",NULL,NULL,NULL,"shale;PHOSPHATIC LIMY SHALE, 60' ABOVE BASE OF FORMATION"
"shale",NULL,NULL,NULL,"shale;PHOSPHATIC SHALE"
"shale",NULL,NULL,NULL,"shale;PHOSPHATIC SHALE, UNMETAMORPHOSED EQUAL TO SAMPLE JBC-M1;  laminated;"
"shale",NULL,NULL,NULL,"shale;PHOSPHATIC SHALE.  CALCAREOUS AT TOP"
"shale",NULL,NULL,NULL,"shale;PHOSPHATIC SHALE.  CALCAREOUS MIDDLE PART"
"shale",NULL,NULL,NULL,"shale;PHOSPHATIC SHALE.  CALCAREOUS UPPER PART"
"shale",NULL,NULL,NULL,"shale;PHOSPHATIC SHALE.  ORGANIC MATERIAL BURNED IN OUTCROP;  phosphatic; laminated;"
"shale",NULL,NULL,NULL,"shale;PHOSPHATIC SHALE;  laminated; phosphatic;"
"shale",NULL,NULL,NULL,"shale;PHOSPHATIC SHALE;  nodular; phosphatic;"
"shale",NULL,NULL,NULL,"shale;PHOSPHATIC SHALE;  pelletal; nodular;"
"shale",NULL,NULL,NULL,"shale;PHOSPHATIC SHALE;  phosphatic;"
"shale",NULL,NULL,NULL,"shale;PHOSPHATIC SHALE;  phosphatic; laminated;"
"shale",NULL,NULL,NULL,"shale;PHOSPHATIC SHALE;  phosphatic; nodular;"
"shale",NULL,NULL,NULL,"shale;PIERRE SHALE FRESH CORE SAMPLE"
"shale",NULL,NULL,NULL,"shale;PIERRE SHALE-SHARON SPS"
"shale",NULL,NULL,NULL,"shale;PLATY RED SANDY SHALE"
"shale",NULL,NULL,NULL,"shale;PLATY RED SHALE"
"shale",NULL,NULL,NULL,"shale;POWDERED SHALE SAMPLES"
"shale",NULL,NULL,NULL,"shale;POWDERED SHALE SAMPLES.  TREATED WITH CHLOROX"
"shale",NULL,NULL,NULL,"shale;POWDERED SHALE SAMPLES.  TREATED WITH EDTA"
"shale",NULL,NULL,NULL,"shale;PURPLE CALC. SHALE;  calcareous;"
"shale",NULL,NULL,NULL,"shale;PURPLE SHALE;  clayey; ferruginous;"
"shale",NULL,NULL,NULL,"shale;PYRITIC BLACK SHALE;  laminated;"
"shale",NULL,NULL,NULL,"shale;PYRITIC SHALE, 0.2 FT THICK, BASE OF ROSEBUD COAL"
"shale",NULL,NULL,NULL,"shale;Pierre Shale from cut; 2-3 cm unit of gyp-rich puffier clay;  bentonitic;"
"shale",NULL,NULL,NULL,"shale;Pierre Shale from cut; Fe-oxide coated, unit 1, salt&gyp;  ferruginous;"
"shale",NULL,NULL,NULL,"shale;Pierre Shale from cut; Mn-oxide coated, unit 1, salt&gyp;  manganiferous;"
"shale",NULL,NULL,NULL,"shale;Pierre Shale from cut; top unit 1, above salty zone;  sulfatic;"
"shale",NULL,NULL,NULL,"shale;Pierre Shale from cut; unit 2 below soil, limonitic;  ferruginous;"
"shale",NULL,NULL,NULL,"shale;Pierre Shale from cut; unit 2, along fracture zone, gyp on clasts;  sulfatic;"
"shale",NULL,NULL,NULL,"shale;RADIOACTIVE SHALE ADJACENT TO DAKOTA CONTACT(1 FT. FROM LOWER DAKOTA);  sandy; carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;RADIOACTIVE SHALE(MUDSTONE) ADJACENT TO SANDSTONE MCE076, WAHKETA LEAS;  carbonaceous (organic); calcareous;"
"shale",NULL,NULL,NULL,"shale;RADIOACTIVE SHALE/SILTSTONE, OCC. #33;  sandy; silty;"
"shale",NULL,NULL,NULL,"shale;RADIOACTIVE SILTY LOMEY SHALE"
"shale",NULL,NULL,NULL,"shale;RADIOACTIVE SILTY SHALE"
"shale",NULL,NULL,NULL,"shale;RADIOACTIVE SILTY SHALE, BROWN;  silty;"
"shale",NULL,NULL,NULL,"shale;RADIOACTIVE UPPER MORRISON CLOSE TO DAKOTA CONTACT, CARTER LAKE, SHALE;  laminated;"
"shale",NULL,NULL,NULL,"shale;RAW OUTCROP SHALE FROM ALUMINA QUARRY;  dolomitic; laminated;"
"shale",NULL,NULL,NULL,"shale;RAW SHALE FROM CORE HOLE 46 (1660-1662).  NAHCOLOTE QUARRY EQUIVALENT;  dolomitic; laminated;"
"shale",NULL,NULL,NULL,"shale;RAW SHALE FROM CORE HOLE 46 (1698-1702).  ALUMINA QUARRY EQUIV.;  dolomitic; laminated;"
"shale",NULL,NULL,NULL,"shale;RED & GOLD SHALE-LACUSTRINE;  laminated;"
"shale",NULL,NULL,NULL,"shale;RED & ORANGE FE OXIDE IN BLACK SHALE;  laminated; ferruginous;"
"shale",NULL,NULL,NULL,"shale;RED AND GREEN LAYERED PLATY SHALE"
"shale",NULL,NULL,NULL,"shale;RED BLOCKY ARGILLACEOUS SHALE"
"shale",NULL,NULL,NULL,"shale;RED BLOCKY SANDY SHALE"
"shale",NULL,NULL,NULL,"shale;RED BLOCKY SHALE"
"shale",NULL,NULL,NULL,"shale;RED CALCAREOUS SHALE;  calcareous;"
"shale",NULL,NULL,NULL,"shale;RED PLATY SANDY SHALE"
"shale",NULL,NULL,NULL,"shale;RED PLATY SHALE"
"shale",NULL,NULL,NULL,"shale;RED SANDY BLOCKY SHALE"
"shale",NULL,NULL,NULL,"shale;RED SANDY SHALE"
"shale",NULL,NULL,NULL,"shale;RED SHALE"
"shale",NULL,NULL,NULL,"shale;RED SHALE W\\GYPSUM VEINLETS"
"shale",NULL,NULL,NULL,"shale;RED SHALE;  calcareous; arkosic;"
"shale",NULL,NULL,NULL,"shale;RED SHALE;  clayey;"
"shale",NULL,NULL,NULL,"shale;RED SHALE;  clayey; ferruginous;"
"shale",NULL,NULL,NULL,"shale;RED SHALE; MICACEOUS;  micaceous; arkosic;"
"shale",NULL,NULL,NULL,"shale;RED SILTY SHALE;  silty; tuffaceous;"
"shale",NULL,NULL,NULL,"shale;RED SILTY, LIMY SHALE;"
"shale",NULL,NULL,NULL,"shale;RED YELLOW BROWN THIN BEDDED FISSILE SHALE"
"shale",NULL,NULL,NULL,"shale;RED-GREEN SHALE"
"shale",NULL,NULL,NULL,"shale;RMT-4 -  BLACK SHALE (CORE)"
"shale",NULL,NULL,NULL,"shale;ROADCUT-PELLETAL SHALE.  ABOUT 20% P2O5;  phosphatic; pelletal;"
"shale",NULL,NULL,NULL,"shale;ROOF ROCK, ANNE SHALE, BOTTOM 4"" OF HERRIN #6 COAL"
"shale",NULL,NULL,NULL,"shale;ROOF ROCK, ANNE SHALE, OF HERRIN #6 COAL"
"shale",NULL,NULL,NULL,"shale;ROOF ROCK, ENERGY SHALE, BOTTOM 4"" OF HERRIN #6 COAL"
"shale",NULL,NULL,NULL,"shale;ROOF ROCK, SHALE, BOTTOM 6"" OF SPRINGFIELD #5 COAL"
"shale",NULL,NULL,NULL,"shale;ROOF SHALE AND SHALY UNDERCLAY ABOVE MIDDLE KITTANNING (?)"
"shale",NULL,NULL,NULL,"shale;ROOF SHALE, CORE SMPL, ABOVE CANYON BED, DEPTH INT. 111.6'-112.5'"
"shale",NULL,NULL,NULL,"shale;ROUGH ROCK SLOPE #9 CARBONACEOUS SHALE;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;Rattle Snake Mine: brown-black shale"
"shale",NULL,NULL,NULL,"shale;Raymond Creek /black shale"
"shale",NULL,NULL,NULL,"shale;SAMPLE #BFSM#23A HARD GRAY SHALE JUST BELOW SS. TONGUE, SAN JUAN BASIN;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SAMPLE #BFSM22 BROWN SANDY SHALE JUST ABOVE NODULAR SS., SAN JUANBASIN;  sandy;"
"shale",NULL,NULL,NULL,"shale;SAMPLED CLAY SHALE WITH MUCH SALT FM OUTCROP FROM SCARP FACE OF DIP BE"
"shale",NULL,NULL,NULL,"shale;SANDY GRAY SHALE;  clayey;"
"shale",NULL,NULL,NULL,"shale;SANDY SHALE RED BROWN;  arkosic; ferruginous;"
"shale",NULL,NULL,NULL,"shale;SANDY SHALE;  clayey;"
"shale",NULL,NULL,NULL,"shale;SANDY SHALE;  clayey; carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SDO-1 OHIO SHALE (DEVONIAN);  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SDO-1, OHIO SHALE (DEVONIAN);  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SH & SILTSTONE; INTERBEDDED, CONTAINS PLANT FOSSILS.  CHANNEL SAMPLE;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SH, CARB., ROOF SAMPLE OF SHALE 1 FT THICK, NW1/4 NW1/4 SEC. 20, T21N"
"shale",NULL,NULL,NULL,"shale;SH, CORE 5293 ft ENERGETICS 32-22.  ORGANIC SHALE;  carbonaceous (organic); laminated;"
"shale",NULL,NULL,NULL,"shale;SH, ST, SS, CORE DEPTH 63.0'-63.5', SE1/4, NW1/4, SEC. 13, T144N, R93W"
"shale",NULL,NULL,NULL,"shale;SH. AND SILTSTONE; INTERBEDDED, BROWN, MICACEOUS.  5'.  CHANNEL SAMPLE"
"shale",NULL,NULL,NULL,"shale;SH. AND SILTSTONE; INTERBEDDED, RED TO GREEN, MOTTLED.  3'.  CH. SMPL."
"shale",NULL,NULL,NULL,"shale;SH.; DARK GRAY, POORLY FISSILE, THIN SILTSTONE LAYERS.  CHANNEL SAMPLE"
"shale",NULL,NULL,NULL,"shale;SH.; DARK GRAY, SUBORDINATE INTERBEDDED SILTSTONE.  CHANNEL SAMPLE"
"shale",NULL,NULL,NULL,"shale;SH.; DARK GRAY, THIN LIGHT BROWN SILTSTONE INTERBEDS.  CHANNEL SAMPLE"
"shale",NULL,NULL,NULL,"shale;SH.; GRAY, INTERBEDDED FINE GR. SS. & SILTSTONE.  4'.  CHANNEL SAMPLE"
"shale",NULL,NULL,NULL,"shale;SH.; GRAY, INTERBEDDED LIGHT GRAY TO LIGHT BROWN SILTSTONE.  7'.  CHSP"
"shale",NULL,NULL,NULL,"shale;SH.; LIGHT GRAY, INTERBEDDED W/LIGHT GRAY TO LIGHT TAN SILTSTONE.  5'"
"shale",NULL,NULL,NULL,"shale;SH.; SILTY SH., & SILTSTONE, INTERBEDDED, LIGHT GRAY TO LIGHT BROWN 7 ft;  silty;"
"shale",NULL,NULL,NULL,"shale;SH; LIGHT RED TO LIGHT GREEN, SOME ARGILLACEOUS LS.  CHANNEL SAMPLE;  clayey;"
"shale",NULL,NULL,NULL,"shale;SHALE"
"shale",NULL,NULL,NULL,"shale;SHALE & SILTSTONE;  silty; carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SHALE (BRUSH CREEK).  CONEMAUGH GROUP;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SHALE (MUDSTONE) FROM UNIT B"
"shale",NULL,NULL,NULL,"shale;SHALE - 220-225 FT. CUTTINGS - GUY HOLLAND;  clayey;"
"shale",NULL,NULL,NULL,"shale;SHALE - <1/4 MICRON FRACTION PURIFIED"
"shale",NULL,NULL,NULL,"shale;SHALE - <1/4 MICRON FRACTION PURIFIED;  bentonitic;"
"shale",NULL,NULL,NULL,"shale;SHALE - <1/4 MICRON FRACTION PURIFIED;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SHALE - <1/4 MICRON FRACTION UNPURIFIED;  bentonitic;"
"shale",NULL,NULL,NULL,"shale;SHALE - CARBONACEOUS"
"shale",NULL,NULL,NULL,"shale;SHALE 1' ABOVE SIDERITE"
"shale",NULL,NULL,NULL,"shale;SHALE 13' ABOVE SIDERITE"
"shale",NULL,NULL,NULL,"shale;SHALE 60 CM"
"shale",NULL,NULL,NULL,"shale;SHALE ABOVE LOWER KITTANNING COAL.  DODDS COAL CO. STRIP;  silty;"
"shale",NULL,NULL,NULL,"shale;SHALE AND CLAYSTONE"
"shale",NULL,NULL,NULL,"shale;SHALE AND COAL, MEDIUM DARK GRAY, PYRITE.  651.8-652.2;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SHALE AND LIMESTONE"
"shale",NULL,NULL,NULL,"shale;SHALE AND MINOR LIMESTONE"
"shale",NULL,NULL,NULL,"shale;SHALE APPROX LEKO CONTACT"
"shale",NULL,NULL,NULL,"shale;SHALE AT 30-36"" FROM SCARP SIDE OF DIP SLOPE"
"shale",NULL,NULL,NULL,"shale;SHALE BED (SS)"
"shale",NULL,NULL,NULL,"shale;SHALE BELOW K-T (BROWNIE BUTTE)"
"shale",NULL,NULL,NULL,"shale;SHALE BELOW K-T (DOGIE CREEK)"
"shale",NULL,NULL,NULL,"shale;SHALE BELOW K-T (STARKVILLE SO.)"
"shale",NULL,NULL,NULL,"shale;SHALE CALOAR.;  calcareous;"
"shale",NULL,NULL,NULL,"shale;SHALE CONTAINS SECONDARY CU MINERALS"
"shale",NULL,NULL,NULL,"shale;SHALE CONTAINS SECONDARY MINERALS"
"shale",NULL,NULL,NULL,"shale;SHALE DARK GREEN GREY"
"shale",NULL,NULL,NULL,"shale;SHALE DOLOMITE"
"shale",NULL,NULL,NULL,"shale;SHALE FRAGMENTS;"
"shale",NULL,NULL,NULL,"shale;SHALE FROM LOWER BEDDED TUFF.  ALTERED"
"shale",NULL,NULL,NULL,"shale;SHALE FROM NON MINERALIZED AREA"
"shale",NULL,NULL,NULL,"shale;SHALE FROM USGS BAILEY FLATS #2"
"shale",NULL,NULL,NULL,"shale;SHALE MBR, SILTSTONE, ARG., DOLOMITIC"
"shale",NULL,NULL,NULL,"shale;SHALE MBR, SILTSTONE, SILICEOUS, DOLOMITIC"
"shale",NULL,NULL,NULL,"shale;SHALE MEMBER, CALCAREOUS SILTSTONE"
"shale",NULL,NULL,NULL,"shale;SHALE MEMBER, PHOSPHATIC CALC. SILTSTONE"
"shale",NULL,NULL,NULL,"shale;SHALE MEMBER, SANDSTONE"
"shale",NULL,NULL,NULL,"shale;SHALE MEMBER, SANDSTONE, CALCAREOUS"
"shale",NULL,NULL,NULL,"shale;SHALE MEMBER, SILTSTONE"
"shale",NULL,NULL,NULL,"shale;SHALE MEMBER, SILTSTONE, CALCAREOUS"
"shale",NULL,NULL,NULL,"shale;SHALE NORTHUMBERLAND GOLD DEPOSIT"
"shale",NULL,NULL,NULL,"shale;SHALE ON SCARP FACE OF DIP SLOPE FM OUTCROP"
"shale",NULL,NULL,NULL,"shale;SHALE ON SCARP FACE OF DIP SLOPE FM OUTCRP"
"shale",NULL,NULL,NULL,"shale;SHALE OR SILTSTONE NORTHUMBERLAND GOLD DEPOSIT"
"shale",NULL,NULL,NULL,"shale;SHALE PARTING 21.5""-23"""
"shale",NULL,NULL,NULL,"shale;SHALE PARTING IN YORK CANYON COAL SEAM"
"shale",NULL,NULL,NULL,"shale;SHALE SANDSTONE"
"shale",NULL,NULL,NULL,"shale;SHALE SLIGHTLY RADIOACTIVE"
"shale",NULL,NULL,NULL,"shale;SHALE TONGUE RIVER"
"shale",NULL,NULL,NULL,"shale;SHALE W ANHYDRITE;  sulfatic;"
"shale",NULL,NULL,NULL,"shale;SHALE W/# SELENITE & CALCAREOUS NODULES"
"shale",NULL,NULL,NULL,"shale;SHALE WITH BLACK VEINLETS"
"shale",NULL,NULL,NULL,"shale;SHALE WITH CHALCOCITE AND BORNITE LAYER;  silty; laminated;"
"shale",NULL,NULL,NULL,"shale;SHALE WITH CHALCOCITE-RICH LAYER;  silty; laminated;"
"shale",NULL,NULL,NULL,"shale;SHALE WITH COPPER AND CHALCOCITE;  silty; laminated;"
"shale",NULL,NULL,NULL,"shale;SHALE WITH DARK VEINLETS"
"shale",NULL,NULL,NULL,"shale;SHALE W\\ABUN. GYPSUM FROM SCARP FACE OF DIP SLOPE AT 8-12"" DEPTH"
"shale",NULL,NULL,NULL,"shale;SHALE W\\ABUN. GYPSUM(&JAROSITE) FM SCARP FACE OF DIP SLOPE"
"shale",NULL,NULL,NULL,"shale;SHALE W\\CARBONATE CEMENT"
"shale",NULL,NULL,NULL,"shale;SHALE W\\SALT COATINGS FM OUTCROP IN RD CUT"
"shale",NULL,NULL,NULL,"shale;SHALE(GREEN)"
"shale",NULL,NULL,NULL,"shale;SHALE(MUDSTONE);  massive;"
"shale",NULL,NULL,NULL,"shale;SHALE, 1100 FT. ABOVE 74-SA-8"
"shale",NULL,NULL,NULL,"shale;SHALE, ADJACENT TO BAKED RED BEDS;  massive;"
"shale",NULL,NULL,NULL,"shale;SHALE, BLACK, NEAR INTRUSIVE;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SHALE, BLACK, WITH COPPER MINERALS;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SHALE, BLACK;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SHALE, BLOCKY, WITH BLACK VEINLETS AT BASE"
"shale",NULL,NULL,NULL,"shale;SHALE, CALCAREOUS, PHOSPHATIC, CARBONACEOUS;  clayey; carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SHALE, CARB 2"" THICK, FACE CHNL. SMPL., PARTING IN PRINCESS #4"
"shale",NULL,NULL,NULL,"shale;SHALE, CARB 6"" THICK, FACE CHNL. SMPL., BASE WHITESBURG?"
"shale",NULL,NULL,NULL,"shale;SHALE, CARB 6"" THICK, FACE CHNL. SMPL., PARTING IN U. WHITESBURG?"
"shale",NULL,NULL,NULL,"shale;SHALE, CARB 6"" THICK, FACE CHNL. SMPL., ROOF WHITESBURG?"
"shale",NULL,NULL,NULL,"shale;SHALE, CARB, CORE SMPL, DEPTH INT. 142.35-143.4 ft.;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SHALE, CARB, CORE, D.H. 2, E ZONE, 163.3-164.7'"
"shale",NULL,NULL,NULL,"shale;SHALE, CARB, CORE, D.H. 2, F ZONE, 38.9-39.2'"
"shale",NULL,NULL,NULL,"shale;SHALE, CARB, CORE, D.H. 4, C ZONE, 130.5-130.7'"
"shale",NULL,NULL,NULL,"shale;SHALE, CARB, CORE, D.H.5, C ZONE, 82.9-83.4'"
"shale",NULL,NULL,NULL,"shale;SHALE, CARB, CORE, D.H.7, C ZONE, 39.6-40.2'"
"shale",NULL,NULL,NULL,"shale;SHALE, CARB., CORE GRAB SAMPLE, INTERVAL =194.2-201.0 FT."
"shale",NULL,NULL,NULL,"shale;SHALE, CARB., CORE GRAB SAMPLE, INTERVAL =44.0-48.0 FT."
"shale",NULL,NULL,NULL,"shale;SHALE, CARB., CORE GRAB SMPL. DEPTH=264.3 FT."
"shale",NULL,NULL,NULL,"shale;SHALE, CARB., CORE SMPL, DEPTH INT. 122.5-124.2 ft.;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SHALE, CARB., CORE SMPL, DEPTH INT. 183.0-184.0 ft.;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SHALE, CARB., CORE SMPL, DEPTH INT. 201.7-202.7 ft.;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SHALE, CARB., CORE SMPL, DEPTH INT. 202.0-203.5 ft.;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SHALE, CARB., CORE SMPL, DEPTH INT. 226.0-227.9 ft.;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SHALE, CARB., CORE SMPL., DEPTH INTERVAL = 38.2-38.62 METRES"
"shale",NULL,NULL,NULL,"shale;SHALE, CARB., CORE SMPL., DEPTH INTERVAL = 97.65-97.95 METRES"
"shale",NULL,NULL,NULL,"shale;SHALE, CARB., OUTCROP CHNL. SMPL., F ZONE 0.7' THICK"
"shale",NULL,NULL,NULL,"shale;SHALE, CARBONACEOUS - EOCENE;  clayey; carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SHALE, CARBONACEOUS - PALEOCENE - EOCENE;  clayey; carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SHALE, CARBONACEOUS - PALEOCENE;  clayey; carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SHALE, CARBONACEOUS, CLAYEY;  carbonaceous (organic); clayey;"
"shale",NULL,NULL,NULL,"shale;SHALE, CARBONACEOUS, PHOSPHATIC;  carbonaceous (organic); phosphatic;"
"shale",NULL,NULL,NULL,"shale;SHALE, CARBONACEOUS.  RADIOACTIVE;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SHALE, CARBONACEOUS;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SHALE, CHLOR;"
"shale",NULL,NULL,NULL,"shale;SHALE, CLAYEY, CARBONACEOUS;  clayey; carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SHALE, CLAYEY;  clayey;"
"shale",NULL,NULL,NULL,"shale;SHALE, COALY, AND SILTY CLAY, COALY STREAKS, 13"" IMMED. ABOVE COAL"
"shale",NULL,NULL,NULL,"shale;SHALE, COALY, CLAYEY, CORE SMPL., DEPTH INTERVAL = 59.0-59.65 METRES"
"shale",NULL,NULL,NULL,"shale;SHALE, COALY, CORE SMPL, DEPTH INT. 104.0-105.8 ft.;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SHALE, COALY, CORE SMPL, DEPTH INT. 107.0-108.5 ft.;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SHALE, COALY, CORE SMPL, DEPTH INT. 273.4-277.7 ft.;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SHALE, COALY, CORE SMPL, DEPTH INT. 281.5-283.0 ft.;  carbonaceous (organic);"
"shale",NULL,NULL,NULL,"shale;SHALE, COALY, CORE SMPL., DEPTH INTERVAL = 40.75-41.54 METRES"
"shale",NULL,NULL,NULL,"shale;SHALE, COALY, CORE SMPL., DEPTH INTERVAL = 83.6-84.0 METRES"
"shale",NULL,NULL,NULL,"shale;SHALE, COALY, CORE SMPL., DEPTH INTERVAL = 84.9-85.25 METRES"
"shale",NULL,NULL,NULL,"shale;SHALE, COALY, DEPTH INT. 137.0-138.1 ft.;  carbonaceous (organic);"
